@RELATION segment

             @ATTRIBUTE numb_lines integer

             @ATTRIBUTE length integer 

             @ATTRIBUTE dist_BOS integer 

             @ATTRIBUTE init_spaces integer 

             @ATTRIBUTE init_tabs integer 

             @ATTRIBUTE prop_start_numeric real 

             @ATTRIBUTE prop_start_alpha real 

             @ATTRIBUTE proportion_strange real 

             @ATTRIBUTE first_ends_colon {TRUE, FALSE} 

             @ATTRIBUTE num_quoted integer 

             @ATTRIBUTE numbered real 

             @ATTRIBUTE email {TRUE, FALSE} 

             @ATTRIBUTE dashes real 

             @ATTRIBUTE prop_spaces real 

             @ATTRIBUTE hanging integer 

             @ATTRIBUTE prop_cap real 

             @ATTRIBUTE allcaps integer 

             @ATTRIBUTE US_city {TRUE, FALSE} 

             @ATTRIBUTE prop_punctuation real 

             @ATTRIBUTE dist_EOS integer 

             @ATTRIBUTE class {NNHEAD, QUOTED, SIG, TABLE, GRAPHIC, HEADL, ADDRESS, ITEM, PTEXT}

             @DATA
6,423,48,0,0,0,1,0.267139479905437,FALSE,0,1,FALSE,0,0,0,0.333333333333333,0,FALSE,0.0401891252955083,9,PTEXT
2,117,40,0,0,0,1,0.264957264957265,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0341880341880342,8,PTEXT
4,277,37,0,0,0,1,0.270758122743682,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0433212996389892,7,PTEXT
3,208,29,0,0,0,0.666666666666667,0.274038461538462,FALSE,0,0.666666666666667,FALSE,0,0,0,0.666666666666667,0,FALSE,0.0384615384615385,6,PTEXT
1,66,23,1,0,0,0,0.712121212121212,FALSE,1,1,FALSE,0,0.0151515151515152,0,1,0,FALSE,0.0606060606060606,5,QUOTED
4,264,19,0,0,0,1,0.276515151515151,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0454545454545455,4,PTEXT
1,74,14,1,0,0,0,0.662162162162162,FALSE,1,1,FALSE,0,0.0135135135135135,0,1,0,FALSE,0.0945945945945946,3,QUOTED
4,248,10,0,0,0,1,0.25,FALSE,0,1,FALSE,0,0,0,0.25,0,FALSE,0.0241935483870968,2,PTEXT
5,273,6,9,1,0.4,0.2,0.355311355311355,FALSE,0,0.6,TRUE,0.2,0.032967032967033,2,0.2,1,FALSE,0.0989010989010989,1,SIG
13,925,0,0,0,0,1,0.234594594594595,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.152432432432432,7,NNHEAD
1,65,74,0,0,0,1,0.276923076923077,TRUE,0,1,TRUE,0,0,0,1,0,FALSE,0.153846153846154,6,QUOTED
3,208,74,0,0,0,0,0.341346153846154,FALSE,3,0,FALSE,0,0,0,0,0,FALSE,0.0817307692307692,5,QUOTED
4,234,65,0,0,0,1,0.247863247863248,FALSE,0,1,FALSE,0,0,0,0.25,0,FALSE,0.0213675213675214,4,PTEXT
3,159,62,0,0,0,1,0.226415094339623,FALSE,0,1,FALSE,0,0,0,0.333333333333333,0,FALSE,0.0251572327044025,3,PTEXT
22,934,57,122,0,0.0454545454545455,0.772727272727273,0.705567451820128,FALSE,0,0.909090909090909,FALSE,0.0909090909090909,0.130620985010707,1,0.863636363636364,8,FALSE,0.0792291220556745,2,TABLE
3,143,49,0,0,0,0.333333333333333,0.265734265734266,FALSE,0,0.333333333333333,FALSE,0,0,0,0.333333333333333,1,FALSE,0.048951048951049,1,PTEXT
12,701,0,0,0,0,1,0.242510699001427,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.149786019971469,9,NNHEAD
10,679,75,0,0,0,1,0.241531664212077,FALSE,0,1,FALSE,0,0,0,0.2,0,FALSE,0.0338733431516937,8,PTEXT
3,187,75,0,0,0,1,0.224598930481283,FALSE,0,1,FALSE,0,0,0,0.333333333333333,0,FALSE,0.0106951871657754,7,PTEXT
4,130,66,24,0,0,0,0.415384615384615,FALSE,0,0,FALSE,1,0.184615384615385,0,0,0,FALSE,0.0307692307692308,6,ITEM
10,654,63,0,0,0,0.8,0.250764525993884,FALSE,0,0.8,FALSE,0,0,0,0.1,0,FALSE,0.0275229357798165,5,PTEXT
1,5,58,0,0,0,1,0,FALSE,0,1,FALSE,0,0,0,0,0,FALSE,0,4,PTEXT
2,85,50,0,0,0,1,0.223529411764706,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0470588235294118,3,PTEXT
1,63,42,0,0,0,1,0.285714285714286,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0.0476190476190476,2,PTEXT
8,89,38,0,0,0,1,0.213483146067416,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0.0224719101123595,1,TABLE
13,674,0,0,0,0,1,0.238872403560831,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.135014836795252,7,NNHEAD
1,38,76,0,0,0,1,0.236842105263158,TRUE,0,1,TRUE,0,0,0,0,0,FALSE,0.131578947368421,6,QUOTED
2,115,76,0,0,0,0,0.339130434782609,FALSE,2,0,FALSE,0,0,0,0,0,FALSE,0.0347826086956522,5,QUOTED
8,568,67,0,0,0,0.875,0.267605633802817,FALSE,0,1,FALSE,0,0,0,0.125,0,FALSE,0.0334507042253521,4,PTEXT
4,260,64,0,0,0,1,0.273076923076923,FALSE,0,1,FALSE,0,0,0,0.75,0,FALSE,0.0307692307692308,3,PTEXT
3,182,59,0,0,0,1,0.269230769230769,FALSE,0,1,FALSE,0,0,0,0.333333333333333,0,FALSE,0.0274725274725275,2,PTEXT
3,220,51,0,0,0,1,0.25,FALSE,0,1,FALSE,0,0,0,0.666666666666667,0,FALSE,0.0181818181818182,1,PTEXT
14,719,0,0,0,0,1,0.242002781641168,FALSE,0,1,TRUE,0,0,0,1,0,TRUE,0.141863699582754,8,NNHEAD
7,298,77,0,0,0,0.142857142857143,0.332214765100671,TRUE,6,0.142857142857143,TRUE,0,0,0,0.142857142857143,0,FALSE,0.100671140939597,7,QUOTED
3,195,77,0,0,0,1,0.282051282051282,FALSE,0,1,FALSE,0,0,0,0.333333333333333,0,FALSE,0.0256410256410256,6,PTEXT
4,232,68,0,0,0,1,0.25,FALSE,0,1,FALSE,0,0,0,0.25,0,FALSE,0.0258620689655172,5,PTEXT
3,135,65,0,0,0,1,0.259259259259259,FALSE,0,1,FALSE,0,0,0,0.333333333333333,0,FALSE,0.0296296296296296,4,PTEXT
3,168,60,0,0,0,1,0.255952380952381,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0.0178571428571429,3,PTEXT
3,160,52,0,0,0,0.666666666666667,0.25625,FALSE,0,0.666666666666667,FALSE,0,0,0,0.333333333333333,0,FALSE,0.04375,2,PTEXT
1,3,44,0,0,0,1,0,FALSE,0,1,FALSE,0,0,0,1,1,FALSE,0,1,SIG
14,830,0,0,0,0,1,0.244578313253012,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.153012048192771,10,NNHEAD
23,985,78,0,0,0,0.0434782608695652,0.300507614213198,TRUE,22,0.0434782608695652,TRUE,0,0,0,0.0434782608695652,0,FALSE,0.083248730964467,9,QUOTED
10,608,78,0,0,0,1,0.266447368421053,FALSE,0,1,FALSE,0,0,0,0.2,0,FALSE,0.0279605263157895,8,PTEXT
3,176,69,0,0,0,1,0.272727272727273,TRUE,0,1,FALSE,0,0,0,0.333333333333333,0,FALSE,0.0227272727272727,7,PTEXT
6,419,66,0,0,0,0.666666666666667,0.248210023866348,FALSE,0,0.666666666666667,FALSE,0,0,0,0,0,FALSE,0.0334128878281623,6,PTEXT
5,330,61,0,0,0,0.8,0.287878787878788,FALSE,0,0.8,FALSE,0,0,0,0.2,0,FALSE,0.0333333333333333,5,PTEXT
3,157,53,0,0,0,0.666666666666667,0.286624203821656,FALSE,0,0.666666666666667,FALSE,0,0,0,0.333333333333333,0,FALSE,0.0382165605095541,4,PTEXT
7,492,45,0,0,0,0.857142857142857,0.258130081300813,FALSE,0,0.857142857142857,FALSE,0,0,0,0.285714285714286,0,FALSE,0.0345528455284553,3,PTEXT
1,45,40,0,0,0,1,0.288888888888889,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0.0666666666666667,2,PTEXT
1,3,31,0,0,0,1,0,FALSE,0,1,FALSE,0,0,0,1,1,FALSE,0,1,SIG
13,527,0,0,0,0,1,0.252371916508539,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.140417457305503,5,NNHEAD
4,244,79,0,0,0,0.25,0.262295081967213,TRUE,3,0.25,TRUE,0,0,0,0.25,0,FALSE,0.0901639344262295,4,QUOTED
6,369,79,0,0,0,1,0.262872628726287,FALSE,0,1,FALSE,0,0,0,0.333333333333333,0,FALSE,0.024390243902439,3,PTEXT
4,235,70,0,0,0,1,0.229787234042553,FALSE,0,1,FALSE,0,0,0,0.25,0,FALSE,0.0212765957446809,2,PTEXT
2,36,67,0,0,0,1,0.166666666666667,FALSE,0,1,TRUE,0,0,0,0.5,0,FALSE,0.0833333333333333,1,PTEXT
13,529,0,0,0,0,1,0.247637051039698,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.139886578449905,6,NNHEAD
3,181,80,0,0,0,0.333333333333333,0.419889502762431,TRUE,2,0.333333333333333,TRUE,0,0,0,0.333333333333333,0,FALSE,0.149171270718232,5,QUOTED
4,241,80,0,0,0,0,0.481327800829876,FALSE,4,0,FALSE,0,0,0,0,0,FALSE,0.240663900414938,4,QUOTED
3,187,71,3,0,0,0.666666666666667,0.283422459893048,FALSE,0,1,FALSE,0,0.0160427807486631,0,0.333333333333333,0,FALSE,0.0320855614973262,3,PTEXT
9,582,68,3,0,0,0.888888888888889,0.262886597938144,FALSE,0,1,FALSE,0,0.00515463917525773,0,0.333333333333333,0,FALSE,0.0223367697594502,2,PTEXT
1,18,63,0,5,0,0,0.388888888888889,FALSE,0,0,FALSE,1,0,0,0,0,FALSE,0.0555555555555556,1,SIG
15,841,0,0,0,0,1,0.249702734839477,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.145065398335315,4,NNHEAD
1,76,81,0,0,0,1,0.263157894736842,TRUE,0,1,TRUE,0,0,0,1,0,FALSE,0.131578947368421,3,QUOTED
6,431,81,0,0,0,0,0.269141531322506,FALSE,6,0,FALSE,0,0,0,0,0,FALSE,0.0464037122969838,2,QUOTED
7,409,72,0,0,0,0.857142857142857,0.273838630806846,FALSE,0,0.857142857142857,TRUE,0.142857142857143,0,0,0.428571428571429,1,FALSE,0.0562347188264059,1,PTEXT
13,771,0,0,0,0,1,0.243839169909209,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.149156939040208,5,NNHEAD
18,929,82,0,0,0,0.0555555555555556,0.316469321851453,TRUE,17,0.0555555555555556,TRUE,0,0,0,0.0555555555555556,0,FALSE,0.0678148546824543,4,QUOTED
7,470,82,0,0,0,1,0.231914893617021,FALSE,0,1,FALSE,0,0,0,0.285714285714286,0,FALSE,0.00638297872340425,3,PTEXT
10,652,73,0,0,0,0.9,0.239263803680982,FALSE,1,0.9,FALSE,0,0,0,0,0,FALSE,0.0245398773006135,2,PTEXT
1,9,70,0,0,0,1,0.444444444444444,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0.111111111111111,1,SIG
13,818,0,0,0,0,1,0.232273838630807,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.143031784841076,15,NNHEAD
1,39,83,0,0,0,1,0.307692307692308,TRUE,0,1,TRUE,0,0,0,1,0,FALSE,0.179487179487179,14,QUOTED
10,564,83,0,0,0,0,0.306737588652482,FALSE,10,0,FALSE,0,0,0,0,0,FALSE,0.0531914893617021,13,QUOTED
1,43,74,0,0,0,1,0.27906976744186,TRUE,0,1,FALSE,0,0,0,1,0,FALSE,0.0697674418604651,12,PTEXT
3,189,71,0,0,0,0,0.317460317460317,FALSE,3,0,FALSE,0,0,0,0,0,FALSE,0.037037037037037,11,QUOTED
2,130,65,3,0,0,0.5,0.315384615384615,FALSE,0,1,FALSE,0,0.0230769230769231,0,0.5,0,FALSE,0.0384615384615385,10,PTEXT
4,282,55,3,0,0,0.75,0.290780141843972,FALSE,0,1,FALSE,0,0.0106382978723404,0,0.5,0,FALSE,0.0567375886524823,9,PTEXT
2,119,46,3,0,0,0.5,0.302521008403361,FALSE,0,1,FALSE,0,0.0252100840336134,0,1,0,FALSE,0.0840336134453782,8,PTEXT
2,82,41,3,0,0,0.5,0.25609756097561,FALSE,0,1,FALSE,0,0.0365853658536585,0,0.5,0,FALSE,0.0121951219512195,7,PTEXT
4,267,32,3,0,0,0.75,0.284644194756554,FALSE,0,1,FALSE,0,0.0112359550561798,0,0.25,0,FALSE,0.0411985018726592,6,PTEXT
2,147,25,3,0,0,0.5,0.27891156462585,FALSE,0,1,FALSE,0,0.0204081632653061,0,0.5,0,FALSE,0.0136054421768707,5,PTEXT
3,169,20,3,0,0,0.666666666666667,0.272189349112426,FALSE,0,1,FALSE,0,0.0177514792899408,0,0.666666666666667,0,FALSE,0.0355029585798817,4,PTEXT
7,439,15,3,0,0.428571428571429,0.428571428571429,0.246013667425968,FALSE,0,1,FALSE,0,0.00683371298405467,0,0.428571428571429,0,FALSE,0.0318906605922551,3,PTEXT
1,73,11,3,0,0,0,0.342465753424658,FALSE,0,1,FALSE,0,0.0410958904109589,0,1,0,FALSE,0.0821917808219178,2,PTEXT
1,3,7,0,0,0,1,0,FALSE,0,1,FALSE,0,0,0,1,1,FALSE,0,1,SIG
14,801,0,0,0,0,1,0.239700374531835,FALSE,0,1,TRUE,0,0,0,1,0,TRUE,0.141073657927591,7,NNHEAD
11,621,84,0,0,0,0.181818181818182,0.262479871175523,TRUE,9,0.181818181818182,TRUE,0,0,0,0.181818181818182,0,FALSE,0.07085346215781,6,QUOTED
3,209,84,0,0,0,1,0.277511961722488,FALSE,0,1,FALSE,0,0,0,0.666666666666667,0,FALSE,0.0334928229665072,5,PTEXT
4,237,75,0,0,0.25,0.75,0.29535864978903,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0379746835443038,4,PTEXT
2,93,72,0,0,0,1,0.290322580645161,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0537634408602151,3,PTEXT
7,458,66,0,0,0,1,0.268558951965066,FALSE,0,1,FALSE,0,0,0,0.285714285714286,0,FALSE,0.0524017467248908,2,PTEXT
1,3,56,0,0,0,1,0,FALSE,0,1,FALSE,0,0,0,1,1,FALSE,0,1,SIG
13,818,0,0,0,0,1,0.232273838630807,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.143031784841076,15,NNHEAD
1,39,85,0,0,0,1,0.307692307692308,TRUE,0,1,TRUE,0,0,0,1,0,FALSE,0.179487179487179,14,QUOTED
10,564,85,0,0,0,0,0.306737588652482,FALSE,10,0,FALSE,0,0,0,0,0,FALSE,0.0531914893617021,13,QUOTED
1,43,76,0,0,0,1,0.27906976744186,TRUE,0,1,FALSE,0,0,0,1,0,FALSE,0.0697674418604651,12,PTEXT
3,189,73,0,0,0,0,0.317460317460317,FALSE,3,0,FALSE,0,0,0,0,0,FALSE,0.037037037037037,11,QUOTED
2,130,67,3,0,0,0.5,0.315384615384615,FALSE,0,1,FALSE,0,0.0230769230769231,0,0.5,0,FALSE,0.0384615384615385,10,PTEXT
4,282,57,3,0,0,0.75,0.290780141843972,FALSE,0,1,FALSE,0,0.0106382978723404,0,0.5,0,FALSE,0.0567375886524823,9,PTEXT
2,119,48,3,0,0,0.5,0.302521008403361,FALSE,0,1,FALSE,0,0.0252100840336134,0,1,0,FALSE,0.0840336134453782,8,PTEXT
2,82,42,3,0,0,0.5,0.25609756097561,FALSE,0,1,FALSE,0,0.0365853658536585,0,0.5,0,FALSE,0.0121951219512195,7,PTEXT
4,267,33,3,0,0,0.75,0.284644194756554,FALSE,0,1,FALSE,0,0.0112359550561798,0,0.25,0,FALSE,0.0411985018726592,6,PTEXT
2,147,26,3,0,0,0.5,0.27891156462585,FALSE,0,1,FALSE,0,0.0204081632653061,0,0.5,0,FALSE,0.0136054421768707,5,PTEXT
3,169,21,3,0,0,0.666666666666667,0.272189349112426,FALSE,0,1,FALSE,0,0.0177514792899408,0,0.666666666666667,0,FALSE,0.0355029585798817,4,PTEXT
7,439,16,3,0,0.428571428571429,0.428571428571429,0.246013667425968,FALSE,0,1,FALSE,0,0.00683371298405467,0,0.428571428571429,0,FALSE,0.0318906605922551,3,PTEXT
1,73,12,3,0,0,0,0.342465753424658,FALSE,0,1,FALSE,0,0.0410958904109589,0,1,0,FALSE,0.0821917808219178,2,PTEXT
1,3,8,0,0,0,1,0,FALSE,0,1,FALSE,0,0,0,1,1,FALSE,0,1,SIG
13,789,0,0,0,0,1,0.243346007604563,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.14828897338403,7,NNHEAD
1,73,86,0,0,0,1,0.26027397260274,TRUE,0,1,TRUE,0,0,0,1,0,FALSE,0.164383561643836,6,QUOTED
4,297,86,0,0,0,0,0.326599326599327,FALSE,4,0,FALSE,0,0,0,0,0,FALSE,0.0572390572390572,5,QUOTED
8,572,77,0,0,0,1,0.277972027972028,FALSE,0,1,FALSE,0,0,0,0.125,0,FALSE,0.0332167832167832,4,PTEXT
4,282,74,0,0,0,1,0.25531914893617,FALSE,0,1,FALSE,0,0,0,0.25,0,FALSE,0.0106382978723404,3,PTEXT
3,185,68,0,0,0,0.666666666666667,0.286486486486487,FALSE,0,0.666666666666667,FALSE,0,0,0,0.333333333333333,0,FALSE,0.0540540540540541,2,PTEXT
4,204,58,0,0,0,0.75,0.450980392156863,FALSE,0,0.75,TRUE,0.25,0,0,0.5,1,FALSE,0.0588235294117647,1,SIG
12,622,0,0,0,0,1,0.228295819935691,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.131832797427653,18,NNHEAD
3,186,87,0,0,0,1,0.225806451612903,FALSE,0,1,FALSE,0,0,0,0.666666666666667,0,FALSE,0.010752688172043,17,PTEXT
2,136,87,0,0,0,1,0.227941176470588,TRUE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0294117647058824,16,PTEXT
38,1965,78,0,70,0,0,0.27735368956743,FALSE,0,1,FALSE,0,0,6,0.210526315789474,0,FALSE,0.0249363867684478,15,ITEM
2,128,75,0,0,0,1,0.25,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.015625,14,PTEXT
2,108,69,0,0,0,1,0.240740740740741,TRUE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0185185185185185,13,PTEXT
15,762,59,0,15,0,0,0.300524934383202,FALSE,0,0.666666666666667,FALSE,0,0,0,0,0,FALSE,0.0498687664041995,12,ITEM
3,219,50,0,0,0,1,0.246575342465753,TRUE,0,1,FALSE,0,0,0,0.333333333333333,0,FALSE,0.0273972602739726,11,PTEXT
8,192,43,5,7,0,0,0.442708333333333,FALSE,0,0,FALSE,0,0.0260416666666667,2,1,1,FALSE,0,10,TABLE
2,129,34,0,0,0,1,0.224806201550388,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0.0310077519379845,9,PTEXT
8,224,27,12,7,0,0,0.428571428571429,FALSE,0,0.125,FALSE,0,0.0535714285714286,2,1,0,FALSE,0.00446428571428571,8,TABLE
3,165,22,0,0,0,1,0.224242424242424,FALSE,0,1,FALSE,0,0,0,0.333333333333333,0,FALSE,0.0363636363636364,7,PTEXT
4,251,17,0,0,0,1,0.274900398406374,FALSE,0,1,FALSE,0,0,0,0.25,0,FALSE,0.0358565737051793,6,PTEXT
5,363,13,0,0,0,1,0.292011019283747,FALSE,0,1,FALSE,0,0,0,0.2,0,FALSE,0.0303030303030303,5,PTEXT
5,314,9,0,0,0,1,0.267515923566879,FALSE,0,1,FALSE,0,0,0,0.2,0,FALSE,0.0191082802547771,4,PTEXT
2,85,9,0,0,0,1,0.329411764705882,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0352941176470588,3,PTEXT
1,42,4,0,0,0,1,0.30952380952381,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0.0952380952380952,2,PTEXT
3,52,4,0,0,0.333333333333333,0.666666666666667,0.25,FALSE,0,1,TRUE,0,0,0,0.333333333333333,0,FALSE,0.115384615384615,1,PTEXT
13,652,0,0,0,0,1,0.246932515337423,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.136503067484663,14,NNHEAD
4,183,88,0,0,0,0.5,0.289617486338798,TRUE,2,0.5,TRUE,0,0,0,0.5,0,FALSE,0.120218579234973,13,QUOTED
2,108,88,0,0,0,1,0.268518518518519,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0555555555555556,12,PTEXT
2,144,79,0,0,0,0,0.243055555555556,FALSE,2,0,FALSE,0,0,0,0,0,FALSE,0.0347222222222222,11,QUOTED
2,80,76,0,0,0,1,0.225,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.075,10,PTEXT
1,48,70,0,0,0,0,0.3125,FALSE,1,0,FALSE,0,0,0,0,0,FALSE,0.0625,9,QUOTED
5,291,60,0,0,0,1,0.274914089347079,FALSE,0,1,FALSE,0,0,0,0.2,0,FALSE,0.0378006872852234,8,PTEXT
4,228,51,0,0,0,1,0.232456140350877,FALSE,0,1,FALSE,0,0,0,0.25,0,FALSE,0.0394736842105263,7,PTEXT
1,74,44,0,0,0,0,0.364864864864865,FALSE,1,0,FALSE,0,0,0,0,0,FALSE,0.0675675675675676,6,QUOTED
7,461,35,0,0,0,1,0.245119305856833,FALSE,0,1,FALSE,0,0,0,0.285714285714286,0,FALSE,0.0455531453362256,5,PTEXT
13,883,28,0,0,0.0769230769230769,0.923076923076923,0.251415628539071,FALSE,0,1,FALSE,0,0,0,0.0769230769230769,0,FALSE,0.0475651189127973,4,PTEXT
2,108,23,0,0,0,0,0.259259259259259,FALSE,2,0,FALSE,0,0,0,0,0,FALSE,0.0462962962962963,3,QUOTED
5,317,18,0,0,0,1,0.264984227129338,FALSE,0,1,FALSE,0,0,0,0.4,0,FALSE,0.0536277602523659,2,PTEXT
5,200,14,1,2,0.2,0.2,0.25,FALSE,0,0.6,TRUE,0.2,0.005,2,0.4,1,FALSE,0.1,1,SIG
12,651,0,0,0,0,1,0.235023041474654,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.125960061443932,5,NNHEAD
5,303,89,0,0,0,0.8,0.231023102310231,FALSE,0,1,FALSE,0,0,0,0.2,0,FALSE,0.0396039603960396,4,PTEXT
4,240,89,0,0,0,1,0.220833333333333,FALSE,0,1,FALSE,0,0,0,0.5,0,FALSE,0.0333333333333333,3,PTEXT
3,201,80,0,0,0,1,0.293532338308458,FALSE,0,1,FALSE,0,0,0,0.333333333333333,0,FALSE,0.0646766169154229,2,PTEXT
3,142,77,0,0,0,0.666666666666667,0.28169014084507,FALSE,0,0.666666666666667,TRUE,0.333333333333333,0,0,0.666666666666667,1,FALSE,0.0563380281690141,1,SIG
10,423,0,0,0,0,1,0.283687943262411,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.153664302600473,7,NNHEAD
6,304,90,0,0,0,0.166666666666667,0.296052631578947,TRUE,5,0.166666666666667,TRUE,0,0,0,0.166666666666667,0,FALSE,0.111842105263158,6,QUOTED
6,381,90,0,0,0,0,0.286089238845144,FALSE,6,0,FALSE,0,0,0,0,0,FALSE,0.0393700787401575,5,QUOTED
6,396,81,0,0,0.166666666666667,0.833333333333333,0.267676767676768,FALSE,0,1,FALSE,0,0,0,0.166666666666667,0,FALSE,0.0429292929292929,4,PTEXT
4,250,78,0,0,0,1,0.224,FALSE,0,1,FALSE,0,0,0,0.25,0,FALSE,0.012,3,PTEXT
1,1,72,0,0,0,1,0,FALSE,0,1,FALSE,0,0,0,1,1,FALSE,0,2,SIG
5,312,61,0,0,0,0,0.391025641025641,FALSE,0,0,TRUE,0.2,0,0,0,1,FALSE,0.0961538461538462,1,SIG
13,1003,0,0,0,0,1,0.252243270189432,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.160518444666002,11,NNHEAD
12,621,91,0,0,0,0.166666666666667,0.297906602254428,TRUE,10,0.166666666666667,TRUE,0,0,0,0.166666666666667,0,FALSE,0.0998389694041868,10,QUOTED
8,572,91,0,0,0,0,0.323426573426573,FALSE,8,0,FALSE,0,0,0,0,0,FALSE,0.0541958041958042,9,QUOTED
6,430,82,0,0,0,0,0.274418604651163,FALSE,6,0,FALSE,0,0,0,0,0,FALSE,0.0488372093023256,8,QUOTED
3,217,79,0,0,0,1,0.276497695852535,FALSE,0,1,FALSE,0,0,0,0.333333333333333,0,FALSE,0.0460829493087558,7,PTEXT
6,419,73,0,0,0,1,0.267303102625298,FALSE,0,1,FALSE,0,0,0,0.333333333333333,0,FALSE,0.0143198090692124,6,PTEXT
6,389,62,0,0,0,1,0.259640102827764,FALSE,0,1,FALSE,0,0,0,0.166666666666667,0,FALSE,0.0282776349614396,5,PTEXT
8,541,53,0,0,0,1,0.266173752310536,FALSE,0,1,FALSE,0,0,0,0.125,0,FALSE,0.0369685767097967,4,PTEXT
14,965,45,0,0,0,1,0.258031088082902,FALSE,0,1,FALSE,0,0,0,0.142857142857143,0,FALSE,0.0310880829015544,3,PTEXT
1,1,36,0,0,0,1,0,FALSE,0,1,FALSE,0,0,0,1,1,FALSE,0,2,SIG
5,312,29,0,0,0,0,0.391025641025641,FALSE,0,0,TRUE,0.2,0,0,0,1,FALSE,0.0961538461538462,1,SIG
12,605,0,0,0,0,1,0.23801652892562,FALSE,0,1,TRUE,0,0,0,1,0,FALSE,0.125619834710744,10,NNHEAD
8,584,92,0,0,0,0.875,0.231164383561644,FALSE,0,1,FALSE,0,0,0,0.125,0,FALSE,0.0256849315068493,9,PTEXT
10,741,92,0,0,0,1,0.251012145748988,FALSE,0,1,FALSE,0,0,0,0.2,0,FALSE,0.0283400809716599,8,PTEXT
1,68,83,0,0,0,1,0.220588235294118,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0.0147058823529412,7,HEADL
47,2024,80,12,3,0.914893617021277,0.0212765957446809,0.387845849802372,FALSE,0,0.978723404255319,FALSE,0.0212765957446809,0.00592885375494071,2,0.0425531914893617,1,FALSE,0.139328063241107,6,TABLE
3,210,74,0,0,0,1,0.252380952380952,FALSE,0,1,FALSE,0,0,0,0.333333333333333,0,FALSE,0.0428571428571429,5,PTEXT
1,44,63,0,0,0,1,0.272727272727273,TRUE,0,1,FALSE,0,0,0,1,0,FALSE,0.0454545454545455,4,PTEXT
5,223,54,0,0,0,1,0.197309417040359,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0,3,TABLE
1,8,46,0,0,0,0,1,FALSE,0,0,FALSE,1,0,0,0,1,FALSE,1,2,PTEXT
2,13,37,0,0,0,1,0,FALSE,0,1,FALSE,0,0,0,1,0,FALSE,0,1,PTEXT
13,554,0,0,0,0,1,0.23826714801444,FALSE,0,1,TRUE,0,0,0,0.923076923076923,0,FALSE,0.115523465703971,23,NNHEAD
4,259,93,0,0,0,1,0.22007722007722,FALSE,0,1,FALSE,0,0,0,0.25,0,FALSE,0.027027027027027,22,PTEXT
4,266,93,0,0,0.25,0.75,0.259398496240602,FALSE,0,1,FALSE,0,0,0,0.25,0,FALSE,0.037593984962406,21,PTEXT
1,66,84,0,0,0,1,0.181818181818182,TRUE,0,1,FALSE,0,0,0,1,0,FALSE,0.0303030303030303,20,PTEXT
1,33,81,0,0,0,0,0.303030303030303,FALSE,0,0,FALSE,0,0,0,0,0,FALSE,0.0606060606060606,19,PTEXT
3,218,75,0,0,0,0.666666666666667,0.298165137614679,FALSE,0,0.666666666666667,FALSE,0,0,0,0,0,FALSE,0.0504587155963303,18,PTEXT
2,133,64,0,0,0,0.5,0.255639097744361,FALSE,0,0.5,FALSE,0,0,0,0,0,FALSE,0.0526315789473684,17,PTEXT
